Store,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday
18,2012-05-04,42.441352600069166,3.991,13864.302220316846,,76.38502357778594,4129.8638711283,3541.774829558436,138.0332,8.304,False
18,2012-05-11,,3.947,11568.679274323933,,112.26988540811976,1593.4198080594417,3985.130705382518,138.0882667,8.304,False
18,2012-05-18,65.55279834267958,3.899,9507.868692202477,,19.086296704976725,,2471.6315959219146,138.1065806,8.304,False
18,2012-05-25,66.67722196237361,3.85,12133.940162689478,,321.05633717319466,2560.7425096602583,,138.1101935,8.304,False
18,2012-06-01,79.21850262123601,3.798,13572.455961466938,-56.6441411590279,32.40493563940677,1951.0268272675798,,138.1138065,8.304,False
18,2012-06-08,62.75396775387216,3.746,9401.660496275661,141.02196525195802,11.212643359295797,,6099.95535439596,138.1174194,8.304,False
18,2012-06-15,62.52273696348088,3.683,6258.00189265999,317.47884276505835,-19.14471871680593,3281.1947392248694,2885.38509262538,138.1295333,8.304,False
18,2012-06-22,76.27050825308777,3.629,8240.903997430927,500.3092978517324,-1.0434968270387408,,4354.768561079052,138.1629,8.304,False
18,2012-06-29,66.59521997516754,3.577,4292.556038354863,289.2253722562465,,780.5460616899076,2112.1197133407695,138.1962667,8.304,False
18,2012-07-06,74.26150345416275,3.538,7295.313945667921,193.97829961823845,136.8106058786775,5513.954723329553,4832.491766235694,138.2296333,8.535,False
18,2012-07-13,,3.561,6468.088487259222,147.81787272051724,9.006740573588988,3872.5515475578336,989.3191122069579,138.263,8.535,False
18,2012-07-20,77.25856001692371,3.61,2320.2079879601147,165.95760736816487,47.226722214951025,516.4560810904046,,138.2331935,8.535,False
18,2012-07-27,67.9402978396491,3.701,4170.880410792817,201.2661690306822,-1.032561285886822,,4619.6375530659425,138.2033871,8.535,False
18,2012-08-03,62.22626361749967,3.698,20340.716947570956,31.99398247082594,21.939541370219008,17136.975839378,1490.6556722225903,138.1735806,8.535,False
18,2012-08-10,77.64800953591681,3.772,20414.42009781984,63.1991124385853,-4.176166481623973,3870.1183211719745,2143.5731827354316,138.1437742,8.535,False
18,2012-08-17,82.96821553647644,3.84,1955.5797152711027,137.51973882652425,0.9947398682083923,2258.7208212553674,742.092550838513,138.1857097,8.535,False
18,2012-08-24,69.87756874180506,3.874,722.7435642921172,53.51473216314502,86.83731594359261,541.3931603659767,,138.2814516,8.535,False
18,2012-08-31,73.2217713068052,3.884,20916.366586758442,-8.82726883462728,,9882.834233076777,4574.764343008119,138.3771935,8.535,False
18,2012-09-07,71.41163289815745,3.921,5743.020446016549,,154.1115947943036,352.3851253441209,4671.8296407690505,138.4729355,8.535,True
18,2012-09-14,69.71686526500714,3.988,10620.03900511666,,,1405.0755567361066,5521.073509102043,138.5673,8.535,False
18,2012-09-21,58.971433838210004,4.056,7812.597565017864,-97.48049553563978,,1299.2856289939791,7179.095625504285,138.6534,8.535,False
18,2012-09-28,53.8729279506322,4.018,2280.648494939008,76.38995893598464,36.81281370589774,2508.0014885421747,1696.3841040491768,138.7395,8.535,False
18,2012-10-05,51.62422631569606,4.027,6374.110297735887,,-3.4758365951059744,3611.6420922001953,,138.8256,8.243,False
18,2012-10-12,47.10212233589001,4.029,2217.2743380551115,,65.19207015791707,947.4634640328313,3650.465664953364,138.9117,8.243,False
18,2012-10-19,,4.0,1931.350254752113,,9.163886239445615,419.38519977373636,1491.3076663714758,138.8336129,8.243,False
18,2012-10-26,59.56079973664893,3.917,5480.149418398967,55.911593697989204,29.04201599174688,821.3192017932895,991.4899858027169,138.7281613,8.243,False
18,2012-11-02,57.65736262979321,3.817,11832.206803038483,12730.89270894173,,5052.440125136628,,138.6227097,8.243,False
18,2012-11-09,39.18056807254793,3.792,4627.383282662409,8580.106836270608,279.5218146808234,538.0654820985324,2505.74193257746,138.5172581,8.243,False
18,2012-11-16,41.70765661720404,3.754,9091.238252432238,1567.049396115371,280.71756974640175,696.0285783906879,3498.028841591306,138.4473,8.243,False
18,2012-11-23,32.88738614524217,3.727,1674.172893908453,-9.980633972250855,78336.9894387877,567.029971090282,512.5041614313802,138.4246667,8.243,True
18,2012-11-30,42.732249005532985,3.713,2487.8601199525524,13.125781463471617,4514.8015376095755,75.36753979233958,4099.241803436369,138.4020333,8.243,False
18,2012-12-07,39.43792124180557,3.679,5551.71838886599,,408.9703328102972,1382.9836678296263,4551.207726002502,138.3794,8.243,False
18,2012-12-14,30.28431891218677,3.639,,,559.7037372124735,1633.8187919486597,12374.504614192785,138.3685484,8.243,False
18,2012-12-21,37.408075588318354,3.574,4437.82456832504,12.031930996380405,118.2951061198437,,3740.19041391822,138.4283871,8.243,False
18,2012-12-28,25.504101971326232,3.56,4816.812141884058,32143.39546666048,89.20533399362904,172.56568216631453,1297.8825275966637,138.4882258,8.243,True
18,2013-01-04,21.1773199185087,3.577,6105.813730953734,,25.634034349046416,44.48540229664913,,138.5480645,7.942,False
18,2013-01-11,29.282584772870827,3.595,3040.451062841701,25357.373640296788,15.940116813857092,280.0923715460432,1607.22523290468,138.6079032,7.942,False
18,2013-01-18,38.38580068066225,3.593,13112.716292363699,6095.769151757458,,2147.220938713024,,138.6701613,7.942,False
18,2013-01-25,24.337814332033847,3.579,2366.8856004707536,3180.2952537004985,-1.3705439941864688,343.20906139133564,1374.482758438502,138.7333871,7.942,False
18,2013-02-01,33.4923053693742,3.608,28316.309835647735,3014.239618634254,301.2777496968468,42797.878982397175,802.1549665285944,138.7966129,7.942,False
18,2013-02-08,23.214283796447802,3.755,53029.008299250854,1104.662310231522,1620.4533353942397,41830.037997793646,3704.4161363185126,138.8598387,7.942,True
18,2013-02-15,34.483838828510834,3.807,22443.494356321695,13758.268181854426,642.7508595515571,8542.874680256948,3319.948564471755,138.9004286,7.942,False
18,2013-02-22,34.33245111552651,3.866,9082.749348618905,7207.549787644523,31.739120202065767,2386.4878067881277,5449.121793227307,138.8844286,7.942,False
18,2013-03-01,42.25515643268624,3.885,4483.304308096261,1126.4515124627692,-25.957449850009056,595.0735014852586,1489.2762865489992,138.8684286,7.942,False
18,2013-03-08,27.269288406546266,3.868,23944.85391900556,211.71213138242115,67.97823072764189,8514.033238006474,,138.8524286,7.942,False
18,2013-03-15,42.938882227007674,3.843,,-31.609707907309552,25.28956953411919,686.5375825617585,3642.8256553553515,138.8597742,7.942,False
18,2013-03-22,21.584792307332386,3.819,4717.41570880116,,,,890.5959724335502,138.9254839,7.942,False
18,2013-03-29,46.234902156924825,3.796,11236.211447245621,,392.3074376572667,236.99795268038238,1306.9073300069833,138.9911935,7.942,False
18,2013-04-05,39.7195856572525,3.772,14552.140162023392,7294.528264213965,211.93671327509725,2060.1084466104935,2046.7014680096286,139.0569032,7.788,False
18,2013-04-12,51.13517953999914,3.723,,3454.464878723679,45.987539804118036,412.4108046373454,1282.8578068620654,139.1226129,7.788,False
18,2013-04-19,56.031002199128494,3.678,5351.6868678978935,595.3982999941275,77.83944808159514,119.87392652687161,1501.4369002515728,139.1226129,7.788,False
18,2013-04-26,52.19005263668386,3.626,936.7785745565,,194.7036633763151,232.15056988635627,1112.6765964369959,139.1226129,7.788,False
18,2013-05-03,44.794469932402315,3.601,7860.735063498426,-46.917819753088494,240.5673755408713,3440.1621821592325,1060.3474442128613,,,False
18,2013-05-10,61.033375610510674,3.603,,509.6610692093135,40.68667185875056,,3808.861767735876,,,False
18,2013-05-17,49.69518393766031,3.63,5651.708598654393,375.7314213446953,46.042303244904616,1544.4263503007999,3175.4605215870592,,,False
18,2013-05-24,76.32754179684518,3.654,4292.306902277131,56.572649668502756,127.04084432339778,1209.0778419967005,2345.1267346424347,,,False
18,2013-05-31,61.62040473285556,3.668,6298.188584349701,154.35927552807385,305.7103399839805,280.33173572962085,6394.956314744324,,,False
18,2013-06-07,63.392292476524105,3.66,5175.370020228192,289.0410003017225,141.57660098281573,1609.8140167281351,2528.543497328036,,,False
18,2013-06-14,56.7921694131128,3.667,,,259.26132071608254,4481.25103780723,2789.7478065943933,,,False
18,2013-06-21,56.871176171563114,3.673,4455.871886155923,180.3807995774889,233.18193467794643,4405.267530381123,3247.396358087401,,,False
18,2013-06-28,77.03814543499726,3.673,1946.0896290638416,,,380.89530068839844,872.2905043680734,,,False
18,2013-07-05,80.58064150432891,3.643,8114.87781117584,,664.1335808589768,,2619.4306042528597,,,False
18,2013-07-12,79.72742133730912,3.645,2800.3525016823887,185.46997256599025,230.48482066080854,1759.879083647059,1428.0241626843517,,,False
18,2013-07-19,81.98186684461324,3.803,4990.3634624683455,296.8659943328084,67.76622203895347,662.0418203800749,1287.0524255078396,,,False
18,2013-07-26,65.69296693594521,3.879,1718.6430498096613,264.4448180349417,29.865088644068134,152.82571100811407,,,,False
19,2010-02-05,20.431833620532085,2.954,,,,,,131.5279032,8.35,False
19,2010-02-12,22.67466890246049,2.94,,,,,,131.5866129,8.35,True
19,2010-02-19,33.16185476673336,2.909,,,,,,131.637,8.35,False
19,2010-02-26,34.27845399388199,2.91,,,,,,131.686,8.35,False
19,2010-03-05,31.072567182327376,2.919,,,,,,131.735,8.35,False
19,2010-03-12,37.54377969784016,2.938,,,,,,131.784,8.35,False
19,2010-03-19,42.50062170754845,2.96,,,,,,131.8242903,8.35,False
19,2010-03-26,32.89553953711134,2.963,,,,,,131.863129,8.35,False
19,2010-04-02,45.65440061057572,2.957,,,,,,131.9019677,8.185,False
19,2010-04-09,50.78126228371237,2.992,,,,,,131.9408065,8.185,False
19,2010-04-16,47.245733102502534,3.01,,,,,,131.9809,8.185,False
19,2010-04-23,45.146378173518315,3.021,,,,,,132.0226667,8.185,False
19,2010-04-30,52.66884608019464,3.042,,,,,,132.0644333,8.185,False
19,2010-05-07,,3.095,,,,,,132.1062,8.185,False
19,2010-05-14,47.428124869323774,3.112,,,,,,132.152129,8.185,False
19,2010-05-21,48.24021078396348,3.096,,,,,,132.2230323,8.185,False
19,2010-05-28,65.14599591185731,3.046,,,,,,132.2939355,8.185,False
19,2010-06-04,,3.006,,,,,,132.3648387,8.185,False
19,2010-06-11,56.60088215012319,2.972,,,,,,132.4357419,8.185,False
19,2010-06-18,61.60377949026412,2.942,,,,,,132.4733333,8.185,False
19,2010-06-25,74.84191376027741,2.958,,,,,,132.4976,8.185,False
19,2010-07-02,64.06420015237786,2.958,,,,,,132.5218667,8.099,False
19,2010-07-09,65.74707417208451,2.94,,,,,,132.5461333,8.099,False
19,2010-07-16,75.79923424256143,2.933,,,,,,132.5667742,8.099,False
19,2010-07-23,72.29655549891869,2.924,,,,,,132.5825806,8.099,False
19,2010-07-30,,2.932,,,,,,132.5983871,8.099,False
19,2010-08-06,72.98113019071599,2.942,,,,,,132.6141935,8.099,False
19,2010-08-13,68.81348639235907,2.923,,,,,,132.63,8.099,False
19,2010-08-20,70.41722997169823,2.913,,,,,,132.6616129,8.099,False
19,2010-08-27,61.92149990490726,2.885,,,,,,132.6932258,8.099,False
19,2010-09-03,74.95079571328459,2.86,,,,,,132.7248387,8.099,False
19,2010-09-10,67.32225072211818,2.837,,,,,,132.7564516,8.099,True
19,2010-09-17,58.105215133664395,2.846,,,,,,132.7670667,8.099,False
19,2010-09-24,70.8602131985259,2.837,,,,,,132.7619333,8.099,False
19,2010-10-01,51.683011345538894,2.84,,,,,,132.7568,8.067,False
19,2010-10-08,54.76048684604193,2.903,,,,,,132.7516667,8.067,False
19,2010-10-15,,2.999,,,,,,132.7633548,8.067,False
19,2010-10-22,50.23629941537887,3.049,,,,,,132.8170968,8.067,False
19,2010-10-29,49.05457070977043,3.055,,,,,,132.8708387,8.067,False
19,2010-11-05,47.81415972050794,3.049,,,,,,132.9245806,8.067,False
19,2010-11-12,40.12818499597742,3.065,,,,,,132.9783226,8.067,False
19,2010-11-19,52.36817198676809,3.138,,,,,,132.9172,8.067,False
19,2010-11-26,43.30517321857996,3.186,,,,,,132.8369333,8.067,True
19,2010-12-03,46.55200462205734,3.2,,,,,,132.7566667,8.067,False
19,2010-12-10,23.564755142406245,3.255,,,,,,132.6764,8.067,False
19,2010-12-17,17.806126670497576,3.301,,,,,,132.6804516,8.067,False
19,2010-12-24,27.21025860942764,3.309,,,,,,132.7477419,8.067,False
19,2010-12-31,22.679154200402603,3.336,,,,,,132.8150323,8.067,True
19,2011-01-07,38.86793072020021,3.351,,,,,,132.8823226,7.771,False
19,2011-01-14,18.85360714625697,3.367,,,,,,132.9510645,7.771,False
19,2011-01-21,22.511717747879892,3.391,,,,,,133.0285161,7.771,False
19,2011-01-28,21.133747685101493,3.402,,,,,,133.1059677,7.771,False
19,2011-02-04,18.563851723011116,3.4,,,,,,133.1834194,7.771,False
19,2011-02-11,23.032960553866957,3.416,,,,,,133.260871,7.771,True
19,2011-02-18,35.09200257548524,3.42,,,,,,133.3701429,7.771,False
19,2011-02-25,19.95705949001452,3.452,,,,,,133.4921429,7.771,False
19,2011-03-04,23.333851849369033,3.605,,,,,,133.6141429,7.771,False
19,2011-03-11,34.97682448729891,3.752,,,,,,133.7361429,7.771,False
19,2011-03-18,39.4142981363058,3.796,,,,,,133.8492258,7.771,False
19,2011-03-25,34.41218066545165,3.789,,,,,,133.9587419,7.771,False
19,2011-04-01,25.98024621780162,3.811,,,,,,134.0682581,7.658,False
19,2011-04-08,41.95342650714511,3.895,,,,,,134.1777742,7.658,False
19,2011-04-15,47.89407871796937,3.981,,,,,,134.2784667,7.658,False
19,2011-04-22,43.880310566626356,4.061,,,,,,134.3571,7.658,False
19,2011-04-29,56.50044085624232,4.117,,,,,,134.4357333,7.658,False
19,2011-05-06,45.868781718477635,4.192,,,,,,134.5143667,7.658,False
19,2011-05-13,58.1547080132095,4.211,,,,,,134.593,7.658,False
19,2011-05-20,57.989291365045275,4.202,,,,,,134.6803871,7.658,False
19,2011-05-27,67.50651613762228,4.134,,,,,,134.7677742,7.658,False
19,2011-06-03,,4.069,,,,,,134.8551613,7.658,False
19,2011-06-10,62.750265220954255,4.025,,,,,,134.9425484,7.658,False
19,2011-06-17,61.236716504846996,3.989,,,,,,135.0837333,7.658,False
19,2011-06-24,71.02092678122023,3.964,,,,,,135.2652667,7.658,False
19,2011-07-01,69.84827023734584,3.916,,,,,,135.4468,7.806,False
19,2011-07-08,64.27736622144805,3.886,,,,,,135.6283333,7.806,False
19,2011-07-15,63.20926396438409,3.915,,,,,,135.7837419,7.806,False
19,2011-07-22,76.74949010554184,3.972,,,,,,135.8738387,7.806,False
19,2011-07-29,,4.004,,,,,,135.9639355,7.806,False
19,2011-08-05,69.32501308933203,4.02,,,,,,136.0540323,7.806,False
19,2011-08-12,,3.995,,,,,,136.144129,7.806,False
19,2011-08-19,67.10821464887664,3.942,,,,,,136.183129,7.806,False
19,2011-08-26,68.52826851891597,3.906,,,,,,136.2136129,7.806,False
19,2011-09-02,68.27074295105692,3.879,,,,,,136.2440968,7.806,False
19,2011-09-09,69.8326473548705,3.93,,,,,,136.2745806,7.806,True
19,2011-09-16,69.24767785979687,3.937,,,,,,136.3145,7.806,False
19,2011-09-23,50.78300616575517,3.899,,,,,,136.367,7.806,False
19,2011-09-30,68.30276003588989,3.858,,,,,,136.4195,7.806,False
19,2011-10-07,,3.775,,,,,,136.472,7.866,False
19,2011-10-14,66.23040025009098,3.744,,,,,,136.5150968,7.866,False
19,2011-10-21,55.57724822116297,3.757,,,,,,136.5017742,7.866,False
19,2011-10-28,47.76365085486906,3.757,,,,,,136.4884516,7.866,False
19,2011-11-04,37.500767904946045,3.738,,,,,,136.475129,7.866,False
19,2011-11-11,54.973184212629334,3.719,27087.06852893903,16539.03621082987,514.7105694101637,,,136.4618065,7.866,False
19,2011-11-18,51.22008722960667,3.717,10171.157114965445,,98.50914138243299,983.4144268646876,7760.629874515553,136.4666667,7.866,False
19,2011-11-25,36.913511925508274,3.689,1321.9573712687306,1478.0432251623765,88734.01483185843,86.83421958922156,1895.9042816459287,136.4788,7.866,True
19,2011-12-02,51.91043356510436,3.666,7158.835420748122,156.40434847814012,,4705.279965281409,28300.99685732532,136.4909333,7.866,False
19,2011-12-09,36.973141604807026,3.627,7172.298475656629,39.58859041633234,445.9531105827363,4622.204449390673,11925.908087967226,136.5030667,7.866,False
19,2011-12-16,41.34256012109619,3.611,,333.4628024960062,847.8918544988422,531.8449606783147,4778.945475045589,136.5335161,7.866,False
19,2011-12-23,30.86716016712471,3.587,3149.7991966362665,492.3850737333969,1909.600702601424,157.67115093843978,3268.669854224334,136.5883871,7.866,False
19,2011-12-30,25.564635753024632,3.566,6165.459804523069,50411.164659945665,242.44797653368943,1498.3133610165469,2395.716084810394,136.6432581,7.866,True
19,2012-01-06,25.069088899609547,3.585,9965.095071431422,26006.80625062093,,1581.1301183589987,10277.087803678052,136.698129,7.943,False
19,2012-01-13,35.97631300506012,3.666,3477.370913698463,11456.601894989739,328.96111496489067,1684.7703011378342,5386.9493102793585,136.753,7.943,False
19,2012-01-20,15.14159505593266,3.705,5598.232834614061,5669.216875976811,227.96717938576546,,2863.0317198396456,136.8564194,7.943,False
19,2012-01-27,26.004544760971502,3.737,3044.696610439121,,263.8200900910637,60.18777989972705,2377.6508004389407,136.9598387,7.943,False
19,2012-02-03,36.857881425012394,3.796,51934.85944596483,6416.367947260268,,52678.98631145014,6454.02723076549,137.0632581,7.943,False
19,2012-02-10,27.469318506307292,3.826,12769.218646187399,8428.720214541063,253.49518909666781,16139.91692610891,7851.003888415593,137.1666774,7.943,True
19,2012-02-17,26.717917123015837,3.874,14865.552637560853,14950.892361050599,-35.9284936738384,11198.07650898707,7619.777704841853,137.2583103,7.943,False
19,2012-02-24,34.95107463546954,3.917,13960.075952234482,11819.969205576072,-49.969889671893526,4883.3994500887575,6307.52412208632,137.3411034,7.943,False
19,2012-03-02,30.19545699707788,3.983,,3490.9971773558664,,31312.35086838375,2745.1936272413113,137.4238966,7.943,False
19,2012-03-09,47.558246421771315,4.021,6697.61038919551,752.226289333385,15.531025674152117,1628.8969685151103,3947.42342391142,137.5066897,7.943,False
19,2012-03-16,50.81888986609562,4.021,8354.788344399592,76.3316463062236,-11.036296038620318,3149.749053742086,2561.5385656130516,137.5843871,7.943,False
19,2012-03-23,59.98082476478459,4.054,6003.73745390854,159.64685652090398,-53.28287898081156,956.287723731853,,137.6552903,7.943,False
19,2012-03-30,42.991276914709395,4.098,9359.176624388887,80.47669003379247,14.019632132184077,2089.1337154415287,,137.7261935,7.943,False
19,2012-04-06,40.34097860513702,4.143,,,11.078590104977195,2958.5767129397677,6072.726818373159,137.7970968,8.15,False
19,2012-04-13,42.161817133327084,4.187,5281.817149301766,12614.506070925636,100.1464659850478,,3178.5252459665107,137.868,8.15,False
19,2012-04-20,50.330804466975984,4.17,6250.043718692703,5662.355595778995,-3.285394911844911,1325.7231008821716,,137.9230667,8.15,False
19,2012-04-27,45.07554701262165,4.163,3701.012511346204,-201.5366259875292,54.36817763863695,16.17847750009868,2972.2698323140785,137.9781333,8.15,False
19,2012-05-04,54.78698619728206,4.124,20998.62260078278,652.6484085700345,129.3744529545755,7351.212246572421,,138.0332,8.15,False
19,2012-05-11,49.84986195449487,4.055,10782.185587168073,,74.66525061729405,1724.2301915911619,3352.7721498520395,138.0882667,8.15,False
19,2012-05-18,56.229392532029976,4.029,,,-16.747076482526285,1678.0763756289869,3651.311283779471,138.1065806,8.15,False
19,2012-05-25,70.79883351480257,3.979,10668.195966645833,,1099.1118926539402,959.0601161537041,2598.8699127127084,138.1101935,8.15,False
19,2012-06-01,71.28581519446227,3.915,8228.974432683082,-52.13590604603975,133.41724162119,2223.8431178968917,4657.227026464151,138.1138065,8.15,False
19,2012-06-08,58.409212052188266,3.871,10545.82505158338,359.80760272494695,44.27535105545715,2755.2537461948496,6215.8486630510915,138.1174194,8.15,False
19,2012-06-15,62.0001910884332,3.786,,628.7890970900469,42.82655057160266,2934.5610789035104,4783.001728157817,138.1295333,8.15,False
19,2012-06-22,79.19017059674886,3.722,10460.685273899917,1221.4190265681416,-5.134283472434434,2916.393177063326,12139.76532164648,138.1629,8.15,False
19,2012-06-29,75.19435334021601,3.667,,,,,3286.279295167277,138.1962667,8.15,False
19,2012-07-06,74.45870897812492,3.646,11010.259230182115,555.4573727065492,105.73263925912813,6728.589322048941,7862.95062591455,138.2296333,8.193,False
19,2012-07-13,71.3502429413315,3.689,8214.931748406374,360.889649492794,87.59479440726321,2667.974101875454,1887.3175883574202,138.263,8.193,False
19,2012-07-20,69.1381555122998,3.732,5955.400138977877,531.0317171556836,86.64663626816255,3091.7488590257426,2609.2126984093225,138.2331935,8.193,False
19,2012-07-27,71.01610415408113,3.82,6742.541914036219,227.87090071845824,1.786179798796021,4420.945898647106,4554.965630084411,138.2033871,8.193,False
19,2012-08-03,74.29780418414563,3.819,36478.90104657157,158.5141121354978,-26.271016068806652,,2222.74941757433,138.1735806,8.193,False
19,2012-08-10,73.4378975338834,3.863,6226.726500388133,225.38445317417157,77.11756173257695,3148.714108524675,3419.1203539904186,138.1437742,8.193,False
19,2012-08-17,,3.963,4494.059389248498,,12.500912832976836,2333.2583749540636,3754.4782394427716,138.1857097,8.193,False
19,2012-08-24,63.59395612393715,3.997,9069.033258182251,253.06172262271676,32.608744268477736,5576.51196522198,6710.468879895945,138.2814516,8.193,False
19,2012-08-31,64.51662262870951,4.026,,196.3778694859056,-56.28074788027597,7064.714412277847,2595.171881933295,138.3771935,8.193,False
19,2012-09-07,79.96190628884068,4.076,9079.783033705035,-40.02111668920766,-44.910370514498226,1671.273409060448,4900.876810100226,138.4729355,8.193,True
19,2012-09-14,62.397889005380186,4.088,13569.661813013481,,-12.69831391597096,1107.1558343577142,7153.423061970566,138.5673,8.193,False
19,2012-09-21,58.0557417051893,4.203,11017.360925904024,177.81891850731574,48.67648580151826,1476.9855125879212,9149.586023611762,138.6534,8.193,False
19,2012-09-28,,4.158,2977.20433319016,58.60874712617948,,2511.407782282381,3739.6846267020896,138.7395,8.193,False
19,2012-10-05,59.86726828863058,4.151,6934.533529127079,,6.239724518226265,3692.903570194894,3776.24083082336,138.8256,7.992,False
19,2012-10-12,44.23565109330357,4.186,2375.0947680277613,,11.988524811272551,950.5577838510819,6086.540078261382,138.9117,7.992,False
19,2012-10-19,47.986081155737836,4.153,2964.228111376226,,,863.1055670044439,,138.8336129,7.992,False
19,2012-10-26,55.87617279119502,4.071,5402.896381727716,140.9842603546154,,861.4560162295182,1631.2163666542351,138.7281613,7.992,False
19,2012-11-02,,3.97,,18000.18768698609,,5558.261301736198,3762.8829087518257,138.6227097,7.992,False
19,2012-11-09,33.55174051034912,3.947,10491.696930584283,8352.634630786053,46.03847032946925,610.1667110503514,5486.203035765427,138.5172581,7.992,False
19,2012-11-16,41.43842242783937,3.942,13897.179368802514,919.4848090374911,90.09966711001708,1415.938868276942,8017.8544262928035,138.4473,7.992,False
19,2012-11-23,37.6417554036024,3.978,1741.165737909583,-42.47437452834468,115013.3810044967,583.2527518527133,883.713237156056,138.4246667,7.992,True
19,2012-11-30,37.69181594652197,3.966,,-47.05327699289123,10590.659811748901,291.8759785983127,7081.2736928176,138.4020333,7.992,False
19,2012-12-07,48.520695490456404,3.92,9215.863738992295,,458.1872572933904,2919.993843737045,17270.198931266525,138.3794,7.992,False
19,2012-12-14,44.80506073539417,3.869,8996.093128068222,,138.14610185699865,1100.8489232976763,,138.3685484,7.992,False
19,2012-12-21,31.51610367183146,3.816,3672.8715851574993,,7.423378658528296,70.82323244509843,1274.8520722351693,138.4283871,7.992,False
19,2012-12-28,24.624719686503692,3.785,21864.673912936385,40930.48731792833,76.3222162639592,432.06051049478344,3835.639982999982,138.4882258,7.992,True
19,2013-01-04,28.65059412573749,3.794,,38821.17832871481,103.41591197693671,124.44149358278767,2618.7775020905224,138.5480645,8.036,False
19,2013-01-11,32.512918386859674,3.802,4050.4227652796485,,10.69757355007875,-58.1066471441421,4526.116919071006,138.6079032,8.036,False
19,2013-01-18,39.32917054112295,3.798,14562.102994204222,6330.006971910118,-5.111179597701271,1077.2666527460635,1562.0985515731527,138.6701613,8.036,False
19,2013-01-25,29.48040880374541,3.78,4501.063311194318,3090.974544833922,-37.59712565648814,752.885338610167,2139.9616055061424,138.7333871,8.036,False
19,2013-02-01,29.86582222776116,3.806,23405.7866940364,2119.495133382061,168.05651670959577,41746.18797325569,1730.1713000181153,138.7966129,8.036,False
19,2013-02-08,19.796445205065712,3.945,84193.64407329891,1864.9788365377817,183.6578875769518,60106.67223316323,5576.604474871458,138.8598387,8.036,True
19,2013-02-15,,4.006,17622.027329948054,2495.075422499084,759.9561178476982,7428.175869283496,9715.653798403797,138.9004286,8.036,False
19,2013-02-22,22.77475588310634,4.045,12348.185694611095,3766.289731039727,,3602.7728524796444,4772.5937211340215,138.8844286,8.036,False
19,2013-03-01,33.18379914300517,4.079,10325.857290147156,550.0442235606807,253.46649144784345,88.18126060466554,1302.1480319182942,138.8684286,8.036,False
19,2013-03-08,27.926764432294924,4.045,33834.591786551275,,180.38402552447502,11780.027695625924,2868.174454267652,138.8524286,8.036,False
19,2013-03-15,37.92401041038896,4.029,17883.931211881158,,-59.070832589464,3804.2138142935523,1791.7340389651467,138.8597742,8.036,False
19,2013-03-22,37.03900115082783,3.999,11290.402162820541,,1445.2483201141713,3300.614387522863,2438.144309793742,138.9254839,8.036,False
19,2013-03-29,29.415732527501376,3.983,11210.16012894478,,1220.005726578671,69.55182547247699,4501.094162929649,138.9911935,8.036,False
19,2013-04-05,41.67379557636532,3.954,12032.900768794212,4945.762830868251,,2737.137827254389,,139.0569032,7.806,False
19,2013-04-12,42.65600410989639,3.914,9152.771929985278,1904.5347791366657,-24.562652318467126,4151.353880822045,2278.7714790795576,139.1226129,7.806,False
19,2013-04-19,48.75993270755462,3.876,6295.489902403124,107.23586769075801,109.34878674955172,278.2589009630928,1050.3460496874866,139.1226129,7.806,False
19,2013-04-26,47.03350642918585,3.806,,,162.53288624508767,133.1860228943519,2296.595457247546,139.1226129,7.806,False
19,2013-05-03,55.791342412838446,3.775,14811.509913602871,-36.49455138205845,12.161940219334078,8225.732509037913,1877.4639433779355,,,False
19,2013-05-10,61.36873768533941,3.762,6816.291694327566,403.98253411780024,186.84477784068895,2137.4926544697473,8795.455565345143,,,False
19,2013-05-17,52.69447198728733,3.79,11547.881312821753,513.9812616064189,23.505386656281875,2502.5132998087643,5138.38300675779,,,False
19,2013-05-24,57.113692921095094,3.793,5868.446640463121,489.4669351247667,1001.7545072180261,2300.9273674399974,3652.06860831141,,,False
19,2013-05-31,59.578222676364895,3.808,5071.468450049514,618.0046793294479,,124.44517162694547,2999.2128467316766,,,False
19,2013-06-07,67.36241672601064,3.792,15585.990654292673,1244.03578615594,652.8936221910816,9688.529614172587,5206.369041360655,,,False
19,2013-06-14,63.95385434446612,3.795,5826.864254431817,1198.1864120125827,671.6962495442684,3112.4452865270255,3003.170599804371,,,False
19,2013-06-21,68.84783339432538,3.793,,1196.465306344989,158.31903526457063,4791.290628695582,7621.789790287609,,,False
19,2013-06-28,69.7479672817711,3.8,8756.196294283574,2636.330188318589,,7251.642067405978,3266.7068905731476,,,False
19,2013-07-05,69.0439008920156,3.778,13368.81588533411,6221.4104099462065,1179.855247065101,11056.783420092937,2473.03262723897,,,False
19,2013-07-12,77.20056910966152,3.791,8562.307333841489,2694.6555716654166,85.75106144431344,4031.6594598584975,2295.577991768355,,,False
19,2013-07-19,76.92675567954582,3.913,2624.9104307247485,2134.3243880801265,591.3014897487601,761.9852320073403,,,,False
19,2013-07-26,63.52142719755352,3.951,,,72.64533815315548,106.83372133074393,,,,False
20,2010-02-05,23.941048743198113,2.784,,,,,,204.2471935,8.187,False
20,2010-02-12,22.55111622477077,2.773,,,,,,204.3857472,8.187,True
20,2010-02-19,31.751578231654364,2.745,,,,,,204.4321004,8.187,False
